"Variable" "SubjectCode" "Activity" "Mean"
"BodyAccelerometerSignalMeanZ" 3 "Walking" -0.112674859827586
"BodyAccelerometerSignalMeanZ" 3 "Walking Downstairs" -0.116139842908163
"BodyAccelerometerSignalMeanZ" 3 "Walking Upstairs" -0.110064863437288
"BodyAccelerometerSignalMeanZ" 4 "Laying" -0.110688150314815
"BodyAccelerometerSignalMeanZ" 4 "Sitting" -0.10587459588
"BodyAccelerometerSignalMeanZ" 4 "Standing" -0.0961574905535714
"BodyAccelerometerSignalMeanZ" 4 "Walking" -0.11140306485
"BodyAccelerometerSignalMeanZ" 4 "Walking Downstairs" -0.1067775246
"BodyAccelerometerSignalMeanZ" 4 "Walking Upstairs" -0.114219455519231
"BodyAccelerometerSignalMeanZ" 5 "Laying" -0.107937603673077
"BodyAccelerometerSignalMeanZ" 5 "Sitting" -0.108540300265909
"BodyAccelerometerSignalMeanZ" 5 "Standing" -0.102171095696429
"BodyAccelerometerSignalMeanZ" 5 "Walking" -0.107741776464286
"BodyAccelerometerSignalMeanZ" 5 "Walking Downstairs" -0.100319930659574
"BodyAccelerometerSignalMeanZ" 5 "Walking Upstairs" -0.107471453914894
"BodyAccelerometerSignalMeanZ" 6 "Laying" -0.133119570368421
"BodyAccelerometerSignalMeanZ" 6 "Sitting" -0.110127728709091
"BodyAccelerometerSignalMeanZ" 6 "Standing" -0.112172831947368
"BodyAccelerometerSignalMeanZ" 6 "Walking" -0.110303165877193
"BodyAccelerometerSignalMeanZ" 6 "Walking Downstairs" -0.107209356208333
"BodyAccelerometerSignalMeanZ" 6 "Walking Upstairs" -0.122082438784314
"BodyAccelerometerSignalMeanZ" 7 "Laying" -0.101361036576923
"BodyAccelerometerSignalMeanZ" 7 "Sitting" -0.122464597625
"BodyAccelerometerSignalMeanZ" 7 "Standing" -0.0997778303207547
"BodyAccelerometerSignalMeanZ" 7 "Walking" -0.110912234947368
"BodyAccelerometerSignalMeanZ" 7 "Walking Downstairs" -0.096938308587234
"BodyAccelerometerSignalMeanZ" 7 "Walking Upstairs" -0.143769688803922
"BodyAccelerometerSignalMeanZ" 8 "Laying" -0.102245365611111
"BodyAccelerometerSignalMeanZ" 8 "Sitting" -0.104461049130435
"BodyAccelerometerSignalMeanZ" 8 "Standing" -0.106114996837037
"BodyAccelerometerSignalMeanZ" 8 "Walking" -0.107252090833333
"BodyAccelerometerSignalMeanZ" 8 "Walking Downstairs" -0.107598135394737
"BodyAccelerometerSignalMeanZ" 8 "Walking Upstairs" -0.11512211995122
"BodyAccelerometerSignalMeanZ" 9 "Laying" -0.10754972144
"BodyAccelerometerSignalMeanZ" 9 "Sitting" -0.07537846886
"BodyAccelerometerSignalMeanZ" 9 "Standing" -0.0952747481333333
"BodyAccelerometerSignalMeanZ" 9 "Walking" -0.110820512307692
"BodyAccelerometerSignalMeanZ" 9 "Walking Downstairs" -0.0910278793952381
"BodyAccelerometerSignalMeanZ" 9 "Walking Upstairs" -0.125219003959184
"BodyAccelerometerSignalMeanZ" 10 "Laying" -0.117168642362069
"BodyAccelerometerSignalMeanZ" 10 "Sitting" -0.104253238796296
"BodyAccelerometerSignalMeanZ" 10 "Standing" -0.107964083931818
"BodyAccelerometerSignalMeanZ" 10 "Walking" -0.109057512132075
"BodyAccelerometerSignalMeanZ" 10 "Walking Downstairs" -0.110848597247368
"BodyAccelerometerSignalMeanZ" 10 "Walking Upstairs" -0.118180420834043
"BodyAccelerometerSignalMeanZ" 11 "Laying" -0.108786578070175
"BodyAccelerometerSignalMeanZ" 11 "Sitting" -0.112840218339623
"BodyAccelerometerSignalMeanZ" 11 "Standing" -0.108686630425532
"BodyAccelerometerSignalMeanZ" 11 "Walking" -0.106096304033898
"BodyAccelerometerSignalMeanZ" 11 "Walking Downstairs" -0.111070149978261
"BodyAccelerometerSignalMeanZ" 11 "Walking Upstairs" -0.106797216481481
"BodyAccelerometerSignalMeanZ" 12 "Laying" -0.108160125666667
"BodyAccelerometerSignalMeanZ" 12 "Sitting" -0.106307228960784
"BodyAccelerometerSignalMeanZ" 12 "Standing" -0.105526999754098
"BodyAccelerometerSignalMeanZ" 12 "Walking" -0.10316110632
"BodyAccelerometerSignalMeanZ" 12 "Walking Downstairs" -0.10955593226087
"BodyAccelerometerSignalMeanZ" 12 "Walking Upstairs" -0.107339730115385
"BodyAccelerometerSignalMeanZ" 13 "Laying" -0.104331864532258
"BodyAccelerometerSignalMeanZ" 13 "Sitting" -0.0972465110836735
"BodyAccelerometerSignalMeanZ" 13 "Standing" -0.112124137754386
"BodyAccelerometerSignalMeanZ" 13 "Walking" -0.111431456192982
"BodyAccelerometerSignalMeanZ" 13 "Walking Downstairs" -0.101993941531915
"BodyAccelerometerSignalMeanZ" 13 "Walking Upstairs" -0.125767265890909
"BodyAccelerometerSignalMeanZ" 14 "Laying" -0.0868333315509804
"BodyAccelerometerSignalMeanZ" 14 "Sitting" -0.100401490425926
"BodyAccelerometerSignalMeanZ" 14 "Standing" -0.103817701790667
"BodyAccelerometerSignalMeanZ" 14 "Walking" -0.106756369135593
"BodyAccelerometerSignalMeanZ" 14 "Walking Downstairs" -0.0928330165533333
"BodyAccelerometerSignalMeanZ" 14 "Walking Upstairs" -0.112279688983333
"BodyAccelerometerSignalMeanZ" 15 "Laying" -0.118530240291667
"BodyAccelerometerSignalMeanZ" 15 "Sitting" -0.11366125320339
"BodyAccelerometerSignalMeanZ" 15 "Standing" -0.105910832679245
"BodyAccelerometerSignalMeanZ" 15 "Walking" -0.107621819518519
"BodyAccelerometerSignalMeanZ" 15 "Walking Downstairs" -0.110526066428571
"BodyAccelerometerSignalMeanZ" 15 "Walking Upstairs" -0.116952464895833
"BodyAccelerometerSignalMeanZ" 16 "Laying" -0.107310493242857
"BodyAccelerometerSignalMeanZ" 16 "Sitting" -0.0891404038405797
"BodyAccelerometerSignalMeanZ" 16 "Standing" -0.103657729076923
"BodyAccelerometerSignalMeanZ" 16 "Walking" -0.108804049803922
"BodyAccelerometerSignalMeanZ" 16 "Walking Downstairs" -0.119873705148936
"BodyAccelerometerSignalMeanZ" 16 "Walking Upstairs" -0.124074517745098
"BodyAccelerometerSignalMeanZ" 17 "Laying" -0.107006279704225
"BodyAccelerometerSignalMeanZ" 17 "Sitting" -0.11362408509375
"BodyAccelerometerSignalMeanZ" 17 "Standing" -0.111432145565
"BodyAccelerometerSignalMeanZ" 17 "Walking" -0.109792122032787
"BodyAccelerometerSignalMeanZ" 17 "Walking Downstairs" -0.0892432745173913
"BodyAccelerometerSignalMeanZ" 17 "Walking Upstairs" -0.121290442104167
"BodyAccelerometerSignalMeanZ" 18 "Laying" -0.107698927907692
"BodyAccelerometerSignalMeanZ" 18 "Sitting" -0.111904775824561
"BodyAccelerometerSignalMeanZ" 18 "Standing" -0.108453355945205
"BodyAccelerometerSignalMeanZ" 18 "Walking" -0.104218315464286
"BodyAccelerometerSignalMeanZ" 18 "Walking Downstairs" -0.1033908092
"BodyAccelerometerSignalMeanZ" 18 "Walking Upstairs" -0.112655891327586
"BodyAccelerometerSignalMeanZ" 19 "Laying" -0.10898146186747
"BodyAccelerometerSignalMeanZ" 19 "Sitting" -0.10870765430137
"BodyAccelerometerSignalMeanZ" 19 "Standing" -0.10904190460274
"BodyAccelerometerSignalMeanZ" 19 "Walking" -0.122736673192308
"BodyAccelerometerSignalMeanZ" 19 "Walking Downstairs" -0.133695240660974
"BodyAccelerometerSignalMeanZ" 19 "Walking Upstairs" -0.151054607725
"BodyAccelerometerSignalMeanZ" 20 "Laying" -0.104274322538235
"BodyAccelerometerSignalMeanZ" 20 "Sitting" -0.108369634515152
"BodyAccelerometerSignalMeanZ" 20 "Standing" -0.100402759931507
"BodyAccelerometerSignalMeanZ" 20 "Walking" -0.113539477098039
"BodyAccelerometerSignalMeanZ" 20 "Walking Downstairs" -0.104602925937778
"BodyAccelerometerSignalMeanZ" 20 "Walking Upstairs" -0.121023947784314
"BodyAccelerometerSignalMeanZ" 21 "Laying" -0.103253832233333
"BodyAccelerometerSignalMeanZ" 21 "Sitting" -0.112057887741176
"BodyAccelerometerSignalMeanZ" 21 "Standing" -0.110417855808989
"BodyAccelerometerSignalMeanZ" 21 "Walking" -0.104319332403846
"BodyAccelerometerSignalMeanZ" 21 "Walking Downstairs" -0.09816866218
"BodyAccelerometerSignalMeanZ" 21 "Walking Upstairs" -0.125414265340426
"BodyAccelerometerSignalMeanZ" 22 "Laying" -0.110800924652778
"BodyAccelerometerSignalMeanZ" 22 "Sitting" -0.105827369516129
"BodyAccelerometerSignalMeanZ" 22 "Standing" -0.104967423820635
"BodyAccelerometerSignalMeanZ" 22 "Walking" -0.107112510934783
"BodyAccelerometerSignalMeanZ" 22 "Walking Downstairs" -0.1074157796
"BodyAccelerometerSignalMeanZ" 22 "Walking Upstairs" -0.117550861738095
"BodyAccelerometerSignalMeanZ" 23 "Laying" -0.104256776291667
"BodyAccelerometerSignalMeanZ" 23 "Sitting" -0.103808679294118
"BodyAccelerometerSignalMeanZ" 23 "Standing" -0.1105970177575
"BodyAccelerometerSignalMeanZ" 23 "Walking" -0.113382994084746
"BodyAccelerometerSignalMeanZ" 23 "Walking Downstairs" -0.0988123712574074
"BodyAccelerometerSignalMeanZ" 23 "Walking Upstairs" -0.126890616782353
"BodyAccelerometerSignalMeanZ" 24 "Laying" -0.107236237236111
"BodyAccelerometerSignalMeanZ" 24 "Sitting" -0.103041061426471
"BodyAccelerometerSignalMeanZ" 24 "Standing" -0.108222553855072
"BodyAccelerometerSignalMeanZ" 24 "Walking" -0.110595952913793
"BodyAccelerometerSignalMeanZ" 24 "Walking Downstairs" -0.104818820272727
"BodyAccelerometerSignalMeanZ" 24 "Walking Upstairs" -0.114248610966102
"BodyAccelerometerSignalMeanZ" 25 "Laying" -0.100428830260274
"BodyAccelerometerSignalMeanZ" 25 "Sitting" -0.109160440476923
"BodyAccelerometerSignalMeanZ" 25 "Standing" -0.107352957594595
"BodyAccelerometerSignalMeanZ" 25 "Walking" -0.108737636297297
"BodyAccelerometerSignalMeanZ" 25 "Walking Downstairs" -0.107192376965517
"BodyAccelerometerSignalMeanZ" 25 "Walking Upstairs" -0.126210440292308
"BodyAccelerometerSignalMeanZ" 26 "Laying" -0.105002540289474
"BodyAccelerometerSignalMeanZ" 26 "Sitting" -0.0974448692333333
"BodyAccelerometerSignalMeanZ" 26 "Standing" -0.110237796416216
"BodyAccelerometerSignalMeanZ" 26 "Walking" -0.108927011474576
"BodyAccelerometerSignalMeanZ" 26 "Walking Downstairs" -0.1064396194
"BodyAccelerometerSignalMeanZ" 26 "Walking Upstairs" -0.121943461236364
"BodyAccelerometerSignalMeanZ" 27 "Laying" -0.107699732837838
"BodyAccelerometerSignalMeanZ" 27 "Sitting" -0.105521912588571
"BodyAccelerometerSignalMeanZ" 27 "Standing" -0.107835818025
"BodyAccelerometerSignalMeanZ" 27 "Walking" -0.112822289263158
"BodyAccelerometerSignalMeanZ" 27 "Walking Downstairs" -0.112837694688636
"BodyAccelerometerSignalMeanZ" 27 "Walking Upstairs" -0.123530438196078
"BodyAccelerometerSignalMeanZ" 28 "Laying" -0.1083448529625
"BodyAccelerometerSignalMeanZ" 28 "Sitting" -0.111517939555556
"BodyAccelerometerSignalMeanZ" 28 "Standing" -0.106579385202532
"BodyAccelerometerSignalMeanZ" 28 "Walking" -0.103714705396296
"BodyAccelerometerSignalMeanZ" 28 "Walking Downstairs" -0.10858897408913
"BodyAccelerometerSignalMeanZ" 28 "Walking Upstairs" -0.121514025692157
"BodyAccelerometerSignalMeanZ" 29 "Laying" -0.109462068173913
"BodyAccelerometerSignalMeanZ" 29 "Sitting" -0.1104118192
"BodyAccelerometerSignalMeanZ" 29 "Standing" -0.108659067476923
"BodyAccelerometerSignalMeanZ" 29 "Walking" -0.106632427301887
"BodyAccelerometerSignalMeanZ" 29 "Walking Downstairs" -0.0981339984895833
"BodyAccelerometerSignalMeanZ" 29 "Walking Upstairs" -0.118000587840816
"BodyAccelerometerSignalMeanZ" 30 "Laying" -0.1036581505
"BodyAccelerometerSignalMeanZ" 30 "Sitting" -0.099515446133871
"BodyAccelerometerSignalMeanZ" 30 "Standing" -0.108756209835593
"BodyAccelerometerSignalMeanZ" 30 "Walking" -0.0986247068969231
"BodyAccelerometerSignalMeanZ" 30 "Walking Downstairs" -0.0999781422322581
"BodyAccelerometerSignalMeanZ" 30 "Walking Upstairs" -0.124697493775385
"BodyAccelerometerSignalStandardDeviationX" 1 "Laying" -0.9280564692
"BodyAccelerometerSignalStandardDeviationX" 1 "Sitting" -0.977229008297872
"BodyAccelerometerSignalStandardDeviationX" 1 "Standing" -0.995759901509434
"BodyAccelerometerSignalStandardDeviationX" 1 "Walking" -0.283740258842105
"BodyAccelerometerSignalStandardDeviationX" 1 "Walking Downstairs" 0.0300353383483878
"BodyAccelerometerSignalStandardDeviationX" 1 "Walking Upstairs" -0.35470802509434
"BodyAccelerometerSignalStandardDeviationX" 2 "Laying" -0.974059464791667
"BodyAccelerometerSignalStandardDeviationX" 2 "Sitting" -0.986822279565217
"BodyAccelerometerSignalStandardDeviationX" 2 "Standing" -0.987271889259259
"BodyAccelerometerSignalStandardDeviationX" 2 "Walking" -0.423642838474576
"BodyAccelerometerSignalStandardDeviationX" 2 "Walking Downstairs" 0.0463666814446808
"BodyAccelerometerSignalStandardDeviationX" 2 "Walking Upstairs" -0.304376406458333
"BodyAccelerometerSignalStandardDeviationX" 3 "Laying" -0.982776639193548
"BodyAccelerometerSignalStandardDeviationX" 3 "Sitting" -0.971010120961538
"BodyAccelerometerSignalStandardDeviationX" 3 "Standing" -0.96674254295082
"BodyAccelerometerSignalStandardDeviationX" 3 "Walking" -0.360356726034483
"BodyAccelerometerSignalStandardDeviationX" 3 "Walking Downstairs" -0.0574100475102041
"BodyAccelerometerSignalStandardDeviationX" 3 "Walking Upstairs" -0.313123437627119
"BodyAccelerometerSignalStandardDeviationX" 4 "Laying" -0.954193738888889
"BodyAccelerometerSignalStandardDeviationX" 4 "Sitting" -0.980309931
"BodyAccelerometerSignalStandardDeviationX" 4 "Standing" -0.97692058
"BodyAccelerometerSignalStandardDeviationX" 4 "Walking" -0.440829971333333
"BodyAccelerometerSignalStandardDeviationX" 4 "Walking Downstairs" 0.0111935496222222
"BodyAccelerometerSignalStandardDeviationX" 4 "Walking Upstairs" -0.204933042903846
"BodyAccelerometerSignalStandardDeviationX" 5 "Laying" -0.965934509615385
"BodyAccelerometerSignalStandardDeviationX" 5 "Sitting" -0.980945022045455
"BodyAccelerometerSignalStandardDeviationX" 5 "Standing" -0.968591815714286
"BodyAccelerometerSignalStandardDeviationX" 5 "Walking" -0.294098534232143
"BodyAccelerometerSignalStandardDeviationX" 5 "Walking Downstairs" 0.275046110468085
"BodyAccelerometerSignalStandardDeviationX" 5 "Walking Upstairs" -0.0457237779851064
"BodyAccelerometerSignalStandardDeviationX" 6 "Laying" -0.934049422052632
"BodyAccelerometerSignalStandardDeviationX" 6 "Sitting" -0.980164933636364
"BodyAccelerometerSignalStandardDeviationX" 6 "Standing" -0.981758159649123
"BodyAccelerometerSignalStandardDeviationX" 6 "Walking" -0.296538717368421
"BodyAccelerometerSignalStandardDeviationX" 6 "Walking Downstairs" 0.383681639791667
"BodyAccelerometerSignalStandardDeviationX" 6 "Walking Upstairs" -0.0501350188513725
"BodyAccelerometerSignalStandardDeviationX" 7 "Laying" -0.93651361
"BodyAccelerometerSignalStandardDeviationX" 7 "Sitting" -0.972668374583333
"BodyAccelerometerSignalStandardDeviationX" 7 "Standing" -0.979307570377358
"BodyAccelerometerSignalStandardDeviationX" 7 "Walking" -0.327243240701754
"BodyAccelerometerSignalStandardDeviationX" 7 "Walking Downstairs" 0.0660815600978723
"BodyAccelerometerSignalStandardDeviationX" 7 "Walking Upstairs" -0.29487297445098
"BodyAccelerometerSignalStandardDeviationX" 8 "Laying" -0.94304121537037
"BodyAccelerometerSignalStandardDeviationX" 8 "Sitting" -0.979026152391304
"BodyAccelerometerSignalStandardDeviationX" 8 "Standing" -0.988815418148148
"BodyAccelerometerSignalStandardDeviationX" 8 "Walking" -0.173605736002083
"BodyAccelerometerSignalStandardDeviationX" 8 "Walking Downstairs" 0.0241393473736842
"BodyAccelerometerSignalStandardDeviationX" 8 "Walking Upstairs" -0.171712174634146
"BodyAccelerometerSignalStandardDeviationX" 9 "Laying" -0.94233309
"BodyAccelerometerSignalStandardDeviationX" 9 "Sitting" -0.9572277914
"BodyAccelerometerSignalStandardDeviationX" 9 "Standing" -0.975741252444444
"BodyAccelerometerSignalStandardDeviationX" 9 "Walking" -0.238353562692308
"BodyAccelerometerSignalStandardDeviationX" 9 "Walking Downstairs" 0.213392270547619
"BodyAccelerometerSignalStandardDeviationX" 9 "Walking Upstairs" -0.36144437755102
"BodyAccelerometerSignalStandardDeviationX" 10 "Laying" -0.968283685
"BodyAccelerometerSignalStandardDeviationX" 10 "Sitting" -0.982901825925926
"BodyAccelerometerSignalStandardDeviationX" 10 "Standing" -0.978403481818182
"BodyAccelerometerSignalStandardDeviationX" 10 "Walking" -0.178709734396226
"BodyAccelerometerSignalStandardDeviationX" 10 "Walking Downstairs" 0.295733547631579
"BodyAccelerometerSignalStandardDeviationX" 10 "Walking Upstairs" -0.161591924234043
"BodyAccelerometerSignalStandardDeviationX" 11 "Laying" -0.98477733
"BodyAccelerometerSignalStandardDeviationX" 11 "Sitting" -0.982796562075472
"BodyAccelerometerSignalStandardDeviationX" 11 "Standing" -0.994978878723404
"BodyAccelerometerSignalStandardDeviationX" 11 "Walking" -0.422842071864407
"BodyAccelerometerSignalStandardDeviationX" 11 "Walking Downstairs" 0.142456557034783
"BodyAccelerometerSignalStandardDeviationX" 11 "Walking Upstairs" -0.238802959018519
"BodyAccelerometerSignalStandardDeviationX" 12 "Laying" -0.95531868
"BodyAccelerometerSignalStandardDeviationX" 12 "Sitting" -0.982568781960784
"BodyAccelerometerSignalStandardDeviationX" 12 "Standing" -0.981243992459016
"BodyAccelerometerSignalStandardDeviationX" 12 "Walking" -0.128898533096
"BodyAccelerometerSignalStandardDeviationX" 12 "Walking Downstairs" 0.0424084916086956
"BodyAccelerometerSignalStandardDeviationX" 12 "Walking Upstairs" -0.290149192307692
"BodyAccelerometerSignalStandardDeviationX" 13 "Laying" -0.968891989354839
"BodyAccelerometerSignalStandardDeviationX" 13 "Sitting" -0.989546275306122
"BodyAccelerometerSignalStandardDeviationX" 13 "Standing" -0.991020759298246
"BodyAccelerometerSignalStandardDeviationX" 13 "Walking" -0.346980394210526
"BodyAccelerometerSignalStandardDeviationX" 13 "Walking Downstairs" -0.0681563626617021
"BodyAccelerometerSignalStandardDeviationX" 13 "Walking Upstairs" -0.296284597454545
"BodyAccelerometerSignalStandardDeviationX" 14 "Laying" -0.917501887333333
"BodyAccelerometerSignalStandardDeviationX" 14 "Sitting" -0.976302248148148
"BodyAccelerometerSignalStandardDeviationX" 14 "Standing" -0.973268905
"BodyAccelerometerSignalStandardDeviationX" 14 "Walking" -0.402639098135593
"BodyAccelerometerSignalStandardDeviationX" 14 "Walking Downstairs" 0.0178313402266667
"BodyAccelerometerSignalStandardDeviationX" 14 "Walking Upstairs" -0.309396717592593
"BodyAccelerometerSignalStandardDeviationX" 15 "Laying" -0.972255551527778
"BodyAccelerometerSignalStandardDeviationX" 15 "Sitting" -0.987084356101695
"BodyAccelerometerSignalStandardDeviationX" 15 "Standing" -0.988949247358491
"BodyAccelerometerSignalStandardDeviationX" 15 "Walking" -0.327961801111111
"BodyAccelerometerSignalStandardDeviationX" 15 "Walking Downstairs" 0.406471051190476
"BodyAccelerometerSignalStandardDeviationX" 15 "Walking Upstairs" -0.0260971840270833
"BodyAccelerometerSignalStandardDeviationX" 16 "Laying" -0.973691429428571
"BodyAccelerometerSignalStandardDeviationX" 16 "Sitting" -0.986825605362319
"BodyAccelerometerSignalStandardDeviationX" 16 "Standing" -0.989076811794872
"BodyAccelerometerSignalStandardDeviationX" 16 "Walking" -0.404692523921569
"BodyAccelerometerSignalStandardDeviationX" 16 "Walking Downstairs" 0.207251997929787
"BodyAccelerometerSignalStandardDeviationX" 16 "Walking Upstairs" -0.397083831568627
"BodyAccelerometerSignalStandardDeviationX" 17 "Laying" -0.972960567323944
"BodyAccelerometerSignalStandardDeviationX" 17 "Sitting" -0.9944439053125
"BodyAccelerometerSignalStandardDeviationX" 17 "Standing" -0.991163919871795
"BodyAccelerometerSignalStandardDeviationX" 17 "Walking" -0.31950017295082
"BodyAccelerometerSignalStandardDeviationX" 17 "Walking Downstairs" 0.187719760269565
"BodyAccelerometerSignalStandardDeviationX" 17 "Walking Upstairs" -0.062952754100625
"BodyAccelerometerSignalStandardDeviationX" 18 "Laying" -0.984527649230769
"BodyAccelerometerSignalStandardDeviationX" 18 "Sitting" -0.994347988596491
"BodyAccelerometerSignalStandardDeviationX" 18 "Standing" -0.992019762739726
"BodyAccelerometerSignalStandardDeviationX" 18 "Walking" -0.37600552125
"BodyAccelerometerSignalStandardDeviationX" 18 "Walking Downstairs" -0.302634565090909
"BodyAccelerometerSignalStandardDeviationX" 18 "Walking Upstairs" -0.380168286724138
"BodyAccelerometerSignalStandardDeviationX" 19 "Laying" -0.965019579518072
"BodyAccelerometerSignalStandardDeviationX" 19 "Sitting" -0.976357663013699
"BodyAccelerometerSignalStandardDeviationX" 19 "Standing" -0.989910996849315
"BodyAccelerometerSignalStandardDeviationX" 19 "Walking" -0.0489049407963462
"BodyAccelerometerSignalStandardDeviationX" 19 "Walking Downstairs" 0.626917070512821
"BodyAccelerometerSignalStandardDeviationX" 19 "Walking Upstairs" -0.1287420952375
"BodyAccelerometerSignalStandardDeviationX" 20 "Laying" -0.962249114705882
"BodyAccelerometerSignalStandardDeviationX" 20 "Sitting" -0.983081858939394
"BodyAccelerometerSignalStandardDeviationX" 20 "Standing" -0.967209961232877
"BodyAccelerometerSignalStandardDeviationX" 20 "Walking" -0.208342792019608
"BodyAccelerometerSignalStandardDeviationX" 20 "Walking Downstairs" 0.0745098785288889
"BodyAccelerometerSignalStandardDeviationX" 20 "Walking Upstairs" -0.116088676011765
"BodyAccelerometerSignalStandardDeviationX" 21 "Laying" -0.955019866222222
"BodyAccelerometerSignalStandardDeviationX" 21 "Sitting" -0.991777287176471
